feature	coef	abs_coef	nonzero
DNase_tss_entropy	-0.05394319297997091	0.05394319297997091	True
DNase_ratio_std_rank	0.03276950525137436	0.03276950525137436	True
DNase_tss_autocorr_rank	0.025751681186212207	0.025751681186212207	True
DNase_H3K4me3_interaction_rank	0.022523664468001053	0.022523664468001053	True
H3K36me3_gene_z_mean_rank	0.02230926629245507	0.02230926629245507	True
DNase_tss_entropy_rank	0.01750835269835142	0.01750835269835142	True
H3K36me3_tss_z_mean_rank	-0.015107000282560342	0.015107000282560342	True
H3K27ac_tss_z_mean_rank	0.014895219421082205	0.014895219421082205	True
H3K4me3_gene_z_std	0.014831222487923764	0.014831222487923764	True
DNase_promoter_body_delta_rank	0.013449545436680766	0.013449545436680766	True
H3K4me3_promoter_body_delta	-0.013179890138290296	0.013179890138290296	True
DNase_gene_autocorr_rank	0.012179249063956808	0.012179249063956808	True
DNase_H3K27ac_interaction_rank	0.009690022266900208	0.009690022266900208	True
H3K4me1_tss_entropy_rank	-0.009057568082279343	0.009057568082279343	True
H3K27me3_gene_z_mean_rank	0.008702167016779611	0.008702167016779611	True
H3K36me3_H3K4me1_interaction_rank	-0.007339572162138534	0.007339572162138534	True
H3K27ac_tss_entropy_rank	-0.006859684545153293	0.006859684545153293	True
DNase_H3K27me3_interaction_rank	0.006630052111002466	0.006630052111002466	True
H3K27ac_ratio_std_rank	-0.006607473184293817	0.006607473184293817	True
H3K4me3_gene_autocorr_rank	0.006529227635385931	0.006529227635385931	True
H3K27ac_H3K36me3_interaction_rank	-0.006342051920813105	0.006342051920813105	True
H3K4me3_tss_z_min	-0.00633566855113503	0.00633566855113503	True
H3K4me1_tss_z_min	-0.006312390730431296	0.006312390730431296	True
H3K27ac_H3K4me3_interaction_rank	0.006172499296564507	0.006172499296564507	True
H3K27me3_gene_z_std_rank	0.006034470680698098	0.006034470680698098	True
promoter_variability_rank	0.00577440216578339	0.00577440216578339	True
tss_length	0.005660377394727513	0.005660377394727513	True
H3K27ac_tss_skewness	0.005532185369084225	0.005532185369084225	True
H3K36me3_ratio_std_rank	-0.0053779173788564135	0.0053779173788564135	True
H3K9me3_gene_z_std_rank	-0.005283198369515357	0.005283198369515357	True
DNase_tss_skewness_rank	-0.004952201991308666	0.004952201991308666	True
H3K36me3_axis_sum_rank	0.004486827030295323	0.004486827030295323	True
H3K27me3_gene_z_std	-0.004470599244336471	0.004470599244336471	True
H3K27me3_tss_z_mean_rank	-0.004222421824820482	0.004222421824820482	True
DNase_tss_autocorr	-0.004144742409599002	0.004144742409599002	True
H3K4me3_tss_entropy	0.004141591286497537	0.004141591286497537	True
H3K27ac_H3K27me3_interaction	-0.003931283874622272	0.003931283874622272	True
H3K27ac_ratio_std	0.0038778081395524863	0.0038778081395524863	True
H3K36me3_ratio_mean_rank	-0.0036437158183126135	0.0036437158183126135	True
H3K27ac_tss_skewness_rank	-0.003489943835372928	0.003489943835372928	True
DNase_ratio_mean_rank	0.0034540061103201522	0.0034540061103201522	True
H3K4me3_H3K27me3_interaction	-0.00335892174764433	0.00335892174764433	True
DNase_gene_slope	-0.0033470851751815395	0.0033470851751815395	True
H3K27ac_H3K4me3_interaction	0.0032812619231124334	0.0032812619231124334	True
H3K4me1_tss_autocorr_rank	-0.003216987426849616	0.003216987426849616	True
H3K36me3_tss_autocorr_rank	0.0029134752943011676	0.0029134752943011676	True
H3K4me3_ratio_mean_rank	0.002751128969490451	0.002751128969490451	True
H3K9me3_tss_kurtosis_rank	0.0026738371320053217	0.0026738371320053217	True
H3K27ac_tss_kurtosis	0.002619620528375605	0.002619620528375605	True
H3K27me3_ratio_std_rank	-0.002439933010786627	0.002439933010786627	True
H3K4me1_tss_skewness_rank	-0.0024115711714120633	0.0024115711714120633	True
H3K27ac_gene_skewness	0.0024023726394495964	0.0024023726394495964	True
H3K9me3_gene_z_mean	-0.0023817138231391408	0.0023817138231391408	True
H3K27ac_tss_z_min	0.0022985665757857257	0.0022985665757857257	True
H3K4me1_tss_z_min_rank	-0.0022334953705517814	0.0022334953705517814	True
H3K9me3_tss_autocorr_rank	0.002083056896214291	0.002083056896214291	True
DNase_gene_z_min	0.001972085638699818	0.001972085638699818	True
DNase_gene_z_std	-0.001966953752262367	0.001966953752262367	True
H3K4me3_tss_autocorr_rank	0.0019044574103981968	0.0019044574103981968	True
H3K36me3_gene_slope_rank	-0.001769279279176641	0.001769279279176641	True
H3K27ac_H3K9me3_interaction	-0.0017470963219430816	0.0017470963219430816	True
H3K4me3_tss_kurtosis_rank	-0.0016943193229026407	0.0016943193229026407	True
H3K27me3_ratio_mean_rank	0.0015952364536827943	0.0015952364536827943	True
H3K27me3_promoter_body_delta	0.0015615085842055785	0.0015615085842055785	True
H3K27me3_gene_skewness	-0.0015520787097702013	0.0015520787097702013	True
DNase_gene_autocorr	-0.0015398633364817754	0.0015398633364817754	True
H3K36me3_tss_slope_rank	0.0015337996373768334	0.0015337996373768334	True
H3K4me1_tss_kurtosis_rank	-0.0015286890688863961	0.0015286890688863961	True
H3K36me3_tss_kurtosis	-0.001462973728181164	0.001462973728181164	True
H3K4me3_gene_z_min_rank	0.0014618737220377573	0.0014618737220377573	True
DNase_ratio_std	-0.001379364137368225	0.001379364137368225	True
H3K27me3_tss_skewness	-0.0013774346678450474	0.0013774346678450474	True
H3K27ac_gene_z_std	0.0013623932695543963	0.0013623932695543963	True
H3K36me3_axis_sum	0.0013549901687967558	0.0013549901687967558	True
H3K4me3_H3K9me3_interaction_rank	0.0013315262482028755	0.0013315262482028755	True
H3K9me3_tss_z_min	-0.0012773458967320769	0.0012773458967320769	True
H3K9me3_axis_sum	-0.0011958641807375445	0.0011958641807375445	True
H3K27ac_tss_z_min_rank	0.0010607388469159123	0.0010607388469159123	True
