feature	coef	abs_coef	nonzero
DNase_tss_entropy	-0.05915972628066244	0.05915972628066244	True
DNase_ratio_std_rank	0.028512264985215453	0.028512264985215453	True
DNase_tss_autocorr_rank	0.02693696853008863	0.02693696853008863	True
DNase_H3K4me3_interaction_rank	0.026649990981861615	0.026649990981861615	True
DNase_tss_entropy_rank	0.02278146982286111	0.02278146982286111	True
H3K36me3_gene_z_mean_rank	0.017475300418442325	0.017475300418442325	True
H3K4me3_gene_z_std	0.015716025777134147	0.015716025777134147	True
DNase_promoter_body_delta_rank	0.015218852660599835	0.015218852660599835	True
H3K36me3_tss_z_mean_rank	-0.012266654183381156	0.012266654183381156	True
DNase_gene_autocorr_rank	0.011402529264451141	0.011402529264451141	True
DNase_H3K27ac_interaction_rank	0.010661124648569602	0.010661124648569602	True
H3K4me1_tss_z_min	-0.00924816122108585	0.00924816122108585	True
H3K4me3_promoter_body_delta	-0.008977716068423415	0.008977716068423415	True
H3K36me3_H3K4me1_interaction_rank	-0.008410878358333047	0.008410878358333047	True
H3K27ac_tss_z_mean_rank	0.008086184469400196	0.008086184469400196	True
promoter_variability_rank	0.007827164668022584	0.007827164668022584	True
H3K27me3_gene_z_std_rank	0.006674624250642132	0.006674624250642132	True
H3K36me3_axis_sum_rank	0.006449123944590875	0.006449123944590875	True
H3K4me3_tss_z_min	-0.006324851282864038	0.006324851282864038	True
DNase_tss_skewness_rank	-0.006146200384980352	0.006146200384980352	True
H3K4me1_tss_entropy_rank	-0.006136541253059962	0.006136541253059962	True
DNase_gene_z_std	-0.005689177769046209	0.005689177769046209	True
H3K4me3_gene_autocorr_rank	0.005644358316210367	0.005644358316210367	True
H3K27ac_gene_z_std_rank	0.005284363267158719	0.005284363267158719	True
H3K9me3_gene_z_std_rank	-0.005202870121508829	0.005202870121508829	True
H3K27ac_H3K36me3_interaction_rank	-0.005094391607360214	0.005094391607360214	True
DNase_H3K27me3_interaction_rank	0.004929030537114477	0.004929030537114477	True
DNase_tss_autocorr	-0.004801052709704958	0.004801052709704958	True
H3K36me3_ratio_std_rank	-0.004747638547703679	0.004747638547703679	True
H3K27ac_H3K4me3_interaction_rank	0.004619255124260268	0.004619255124260268	True
H3K36me3_ratio_mean_rank	-0.0045196224774796435	0.0045196224774796435	True
DNase_ratio_mean_rank	0.004442559076495849	0.004442559076495849	True
H3K27ac_tss_skewness	0.00439571494424353	0.00439571494424353	True
H3K36me3_axis_sum	0.003842559412032301	0.003842559412032301	True
H3K27me3_gene_z_mean_rank	0.0036623283726085715	0.0036623283726085715	True
H3K9me3_tss_autocorr_rank	0.0032713082058370055	0.0032713082058370055	True
H3K27ac_tss_entropy	-0.0030706109666303015	0.0030706109666303015	True
H3K27ac_gene_autocorr_rank	0.003064271143629555	0.003064271143629555	True
H3K27ac_tss_z_min_rank	0.003035389901546743	0.003035389901546743	True
H3K27ac_ratio_std	0.0029995715055175535	0.0029995715055175535	True
activation_index_rank	0.0029436235849389864	0.0029436235849389864	True
H3K4me3_H3K27me3_interaction_rank	0.0029368721808275475	0.0029368721808275475	True
H3K27me3_gene_z_std	-0.002914984644335918	0.002914984644335918	True
DNase_H3K4me1_interaction	0.0027764055920752946	0.0027764055920752946	True
H3K27me3_ratio_mean_rank	0.002752043948006793	0.002752043948006793	True
DNase_gene_z_min	-0.002743693820962618	0.002743693820962618	True
H3K27ac_gene_z_min	-0.00255322555007307	0.00255322555007307	True
tss_length	0.002537622246170792	0.002537622246170792	True
H3K4me1_tss_z_min_rank	-0.0025052695466137235	0.0025052695466137235	True
H3K27me3_ratio_std_rank	-0.0024790084455635487	0.0024790084455635487	True
H3K27ac_tss_kurtosis	0.0024562168054742587	0.0024562168054742587	True
H3K27ac_promoter_body_delta	0.0024528710591860707	0.0024528710591860707	True
H3K4me3_H3K27me3_interaction	-0.0024226826026536503	0.0024226826026536503	True
H3K9me3_tss_kurtosis_rank	0.002392840274323778	0.002392840274323778	True
H3K4me1_gene_z_min_rank	-0.002289226974817839	0.002289226974817839	True
H3K27me3_gene_slope_rank	-0.0021870230911905948	0.0021870230911905948	True
