feature	coef	abs_coef	nonzero
DNase_ratio_std_rank	0.05539447076812846	0.05539447076812846	True
DNase_H3K4me3_interaction_rank	0.04466775142749389	0.04466775142749389	True
DNase_tss_autocorr_rank	0.0399631381039392	0.0399631381039392	True
DNase_tss_entropy	-0.03968387776415322	0.03968387776415322	True
H3K4me3_gene_autocorr_rank	0.021060154430351374	0.021060154430351374	True
H3K4me3_tss_entropy_rank	-0.017513565322154066	0.017513565322154066	True
H3K36me3_gene_z_mean_rank	0.0164981825943179	0.0164981825943179	True
H3K4me3_ratio_std_rank	-0.014996642909686364	0.014996642909686364	True
H3K36me3_axis_sum_rank	0.013993640546568363	0.013993640546568363	True
H3K4me3_tss_z_min_rank	0.013835618892241408	0.013835618892241408	True
DNase_tss_entropy_rank	0.01266925980960196	0.01266925980960196	True
H3K9me3_tss_z_min_rank	0.01215300458340393	0.01215300458340393	True
H3K4me1_tss_z_min_rank	-0.010146717187995046	0.010146717187995046	True
H3K4me3_tss_entropy	-0.009883319365275955	0.009883319365275955	True
H3K4me3_H3K27me3_interaction_rank	0.009206613420739454	0.009206613420739454	True
DNase_tss_autocorr	-0.008685660672324484	0.008685660672324484	True
DNase_gene_autocorr_rank	-0.008263891796385313	0.008263891796385313	True
DNase_H3K4me3_interaction	-0.008232971443720392	0.008232971443720392	True
H3K27me3_tss_z_min_rank	0.00810165841127174	0.00810165841127174	True
H3K27ac_tss_z_mean_rank	0.008007787238717378	0.008007787238717378	True
H3K4me3_gene_z_std	0.007881284403918075	0.007881284403918075	True
tss_length	0.0072383146922386345	0.0072383146922386345	True
H3K36me3_tss_z_min	0.006554557267693077	0.006554557267693077	True
H3K36me3_tss_z_mean_rank	-0.006169606279755038	0.006169606279755038	True
H3K4me3_tss_skewness	0.006094946165424044	0.006094946165424044	True
DNase_tss_skewness_rank	-0.005631740355170462	0.005631740355170462	True
H3K27me3_gene_z_std	-0.005410346397083985	0.005410346397083985	True
H3K27me3_gene_z_std_rank	0.0053868863112768416	0.0053868863112768416	True
H3K27ac_gene_autocorr_rank	0.005225296162913819	0.005225296162913819	True
DNase_gene_z_std	0.005071192818604986	0.005071192818604986	True
H3K36me3_axis_sum	0.0047261464566164	0.0047261464566164	True
H3K27ac_gene_z_min	-0.004707837566590225	0.004707837566590225	True
H3K4me3_gene_entropy_rank	-0.004584296629204522	0.004584296629204522	True
H3K27me3_ratio_mean_rank	0.004401201356242309	0.004401201356242309	True
H3K36me3_H3K4me1_interaction_rank	-0.004282332062980144	0.004282332062980144	True
H3K27ac_H3K4me1_interaction_rank	0.004111885822055552	0.004111885822055552	True
H3K9me3_gene_z_mean	-0.003929680733585843	0.003929680733585843	True
H3K27ac_H3K36me3_interaction_rank	-0.0039186450249945725	0.0039186450249945725	True
DNase_H3K36me3_interaction	0.0036939614351618444	0.0036939614351618444	True
H3K27ac_H3K4me3_interaction_rank	0.0036875769374934116	0.0036875769374934116	True
DNase_H3K27me3_interaction	-0.003612594749245881	0.003612594749245881	True
H3K4me3_ratio_mean_rank	0.00349078182722177	0.00349078182722177	True
H3K9me3_gene_autocorr_rank	-0.0034477794492036983	0.0034477794492036983	True
H3K27me3_promoter_body_delta	0.0034336689986743797	0.0034336689986743797	True
H3K4me3_gene_z_min_rank	0.003203474006077275	0.003203474006077275	True
DNase_H3K4me1_interaction	0.0031753497244204195	0.0031753497244204195	True
H3K4me1_promoter_body_delta	-0.003112063428841915	0.003112063428841915	True
H3K4me1_tss_kurtosis_rank	-0.0030708689649514135	0.0030708689649514135	True
H3K36me3_H3K4me1_interaction	-0.0028425342247066273	0.0028425342247066273	True
H3K9me3_ratio_mean_rank	0.0026945522494988953	0.0026945522494988953	True
DNase_tss_z_min	-0.0026408997163879905	0.0026408997163879905	True
H3K27me3_tss_kurtosis_rank	0.0024815329722327464	0.0024815329722327464	True
H3K36me3_tss_autocorr_rank	-0.0024503417277249085	0.0024503417277249085	True
H3K4me1_tss_skewness_rank	-0.002388512805262491	0.002388512805262491	True
H3K4me3_H3K4me1_interaction	-0.002333041821477844	0.002333041821477844	True
H3K27ac_H3K27me3_interaction_rank	-0.0022522764349117443	0.0022522764349117443	True
H3K36me3_gene_autocorr_rank	0.0022459150859388912	0.0022459150859388912	True
H3K27me3_tss_entropy_rank	0.0021747662409129665	0.0021747662409129665	True
H3K27me3_H3K36me3_interaction_rank	-0.0020532244551078856	0.0020532244551078856	True
H3K4me3_gene_kurtosis	-0.0020407910175883376	0.0020407910175883376	True
DNase_tss_slope	0.0020253633918634025	0.0020253633918634025	True
H3K27ac_promoter_body_delta	0.0019227245454705886	0.0019227245454705886	True
H3K4me1_gene_z_min_rank	-0.001917797837684293	0.001917797837684293	True
H3K9me3_tss_slope_rank	-0.0018430176379113155	0.0018430176379113155	True
H3K9me3_tss_kurtosis	0.0017887661410104598	0.0017887661410104598	True
H3K4me1_axis_sum_rank	0.0017706251110149573	0.0017706251110149573	True
H3K9me3_tss_skewness	-0.0016719528220299972	0.0016719528220299972	True
H3K4me3_H3K27me3_interaction	-0.0015953973457624947	0.0015953973457624947	True
H3K27me3_gene_z_min_rank	0.001549089762770672	0.001549089762770672	True
H3K27me3_tss_slope	0.0014947189246373044	0.0014947189246373044	True
